web-scraper-order,web-scraper-start-url,link,link-href,name,price,description,image_url-src
"1769331291-85","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Samsung Galaxy A07 / 8 Go / 64 Go / Violet Avec Chargeur secteur et câble","https://www.tunisianet.com.tn/smartphone-tunisie/90537-samsung-galaxy-a07-8-go-64-go-violet-avec-chargeur-secteur-et-cable-.html","Samsung Galaxy A07 / 8 Go / 64 Go / Violet Avec Chargeur secteur et câble","379,000 DT","Ecran 6.7"" PLS LCD HD+ - Résolution : 720 x 1600 pixels - Taux de Rafraichissement : 90 Hz - Processeur Mediatek Helio G99 (6 nm), Octa Core, 2.2GHz, 2GHz - RAM 8 Go (4Go + 4Go Extensible) - Mémoire 64 Go - Appareils Photo : principale : 50MP F1.8 + 2MP F2.4 avec Auto Focus | frontale : 8MP F2.0 - Système d'exploitation : Android 15 - 4G - Wifi - Bluetooth 5.3 - Batterie 5000 mAh - Lecteur d'empreintes digitale - Accéléromètre, Capteur d’identité par empreinte digitale, Détecteur de lumière, Détecteur de proximité - Dual-SIM - Protection IP54 contre la poussière et l’eau - Dimensions 167.4 x 77.4 x 7.6 mm - Poids : 184 g - Couleur Violet - Garantie 1 an
Avec Chargeur secteur","https://www.tunisianet.com.tn/454113-large/samsung-galaxy-a07-8-go-64-go-violet-avec-chargeur-secteur-et-cable-.jpg"
"1769331294-86","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Samsung Galaxy A07 / 8 Go / 64 Go / Noir Avec Chargeur secteur et câble","https://www.tunisianet.com.tn/smartphone-tunisie/90540-samsung-galaxy-a07-8-go-64-go-noir-avec-chargeur-secteur-et-cable-.html","Samsung Galaxy A07 / 8 Go / 64 Go / Noir Avec Chargeur secteur et câble","379,000 DT","Ecran 6.7"" PLS LCD HD+ - Résolution : 720 x 1600 pixels - Taux de Rafraichissement : 90 Hz - Processeur Mediatek Helio G99 (6 nm), Octa Core, 2.2GHz, 2GHz - RAM 8 Go (4Go + 4Go Extensible) - Mémoire 64 Go - Appareils Photo : principale : 50MP F1.8 + 2MP F2.4 avec Auto Focus | frontale : 8MP F2.0 - Système d'exploitation : Android 15 - 4G - Wifi - Bluetooth 5.3 - Batterie 5000 mAh - Lecteur d'empreintes digitale - Accéléromètre, Capteur d’identité par empreinte digitale, Détecteur de lumière, Détecteur de proximité - Dual-SIM - Protection IP54 contre la poussière et l’eau - Dimensions 167.4 x 77.4 x 7.6 mm - Poids : 184 g - Couleur Noir - Garantie 1 an
Avec Chargeur secteur","https://www.tunisianet.com.tn/454114-large/samsung-galaxy-a07-8-go-64-go-noir-avec-chargeur-secteur-et-cable-.jpg"
"1769331296-87","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Samsung Galaxy A07 / 8 Go / 64 Go / Vert Avec Chargeur secteur et câble","https://www.tunisianet.com.tn/smartphone-tunisie/90538-samsung-galaxy-a07-8-go-64-go-vert-avec-chargeur-secteur-et-cable.html","Samsung Galaxy A07 / 8 Go / 64 Go / Vert Avec Chargeur secteur et câble","379,000 DT","Ecran 6.7"" PLS LCD HD+ - Résolution : 720 x 1600 pixels - Taux de Rafraichissement : 90 Hz - Processeur Mediatek Helio G99 (6 nm), Octa Core, 2.2GHz, 2GHz - RAM 8 Go (4Go + 4Go Extensible) - Mémoire 64 Go - Appareils Photo : principale : 50MP F1.8 + 2MP F2.4 avec Auto Focus | frontale : 8MP F2.0 - Système d'exploitation : Android 15 - 4G - Wifi - Bluetooth 5.3 - Batterie 5000 mAh - Lecteur d'empreintes digitale - Accéléromètre, Capteur d’identité par empreinte digitale, Détecteur de lumière, Détecteur de proximité - Dual-SIM - Protection IP54 contre la poussière et l’eau - Dimensions 167.4 x 77.4 x 7.6 mm - Poids : 184 g - Couleur Vert - Garantie 1 an
Avec Chargeur secteur","https://www.tunisianet.com.tn/454112-large/samsung-galaxy-a07-8-go-64-go-vert-avec-chargeur-secteur-et-cable.jpg"
"1769331298-88","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone TECNO Spark 40C  8/128 Go / BLACK","https://www.tunisianet.com.tn/smartphone-tunisie/88713-smartphone-tecno-spark-40c-8128-go-black.html","Smartphone TECNO Spark 40C  8/128 Go / BLACK","389,000 DT","Double SIM - Écran LCD IPS 6.67"", (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 (12 nm) Octa-core - RAM 16 Go (+ 8 Go étendus) - Stockage 128 Go - Système opérateur : Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Connectivité : Bluetooth, WIFI - Capacité de la batterie : 6000mAh - Charge rapide 18 W Type C - Deux haut-parleurs (Son DTS) - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/443335-large/smartphone-tecno-spark-40c-8128-go-black.jpg"
"1769331301-89","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone TECNO Spark 40C  8/128 Go / BLANC","https://www.tunisianet.com.tn/smartphone-tunisie/88717-smartphone-tecno-spark-40c-8128-go-blanc.html","Smartphone TECNO Spark 40C  8/128 Go / BLANC","389,000 DT","Double SIM - Écran LCD IPS 6.67"", (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 (12 nm) Octa-core - RAM 16 Go (+ 8 Go étendus) - Stockage 128 Go - Système opérateur : Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Connectivité : Bluetooth, WIFI - Capacité de la batterie : 6000mAh - Charge rapide 18 W Type C - Deux haut-parleurs (Son DTS) - Couleur Blanc - Garantie 1 an","https://www.tunisianet.com.tn/443332-large/smartphone-tecno-spark-40c-8128-go-blanc.jpg"
"1769331303-90","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone TECNO Spark 40C  8/128 Go / GRIS","https://www.tunisianet.com.tn/smartphone-tunisie/88716-smartphone-tecno-spark-40c-8128-go-gris.html","Smartphone TECNO Spark 40C  8/128 Go / GRIS","389,000 DT","Double SIM - Écran LCD IPS 6.67"", (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 (12 nm) Octa-core - RAM 16 Go (+ 8 Go étendus) - Stockage 128 Go - Système opérateur : Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Connectivité : Bluetooth, WIFI - Capacité de la batterie : 6000mAh - Charge rapide 18 W Type C - Deux haut-parleurs (Son DTS) - Couleur Gris - Garantie 1 an","https://www.tunisianet.com.tn/443333-large/smartphone-tecno-spark-40c-8128-go-gris.jpg"
"1769331305-91","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone TECNO Spark 40C  8/128 Go / BLEU","https://www.tunisianet.com.tn/smartphone-tunisie/88715-smartphone-tecno-spark-40c-8128-go-bleu.html","Smartphone TECNO Spark 40C  8/128 Go / BLEU","389,000 DT","Double SIM - Écran LCD IPS 6.67"", (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 (12 nm) Octa-core - RAM 16 Go (+ 8 Go étendus) - Stockage 128 Go - Système opérateur : Android 15 - Réseau 4G - Caméra Avant : 8 MP, double flash avant - Caméra Arrière : 13 MP, double flash arrière - Indice de protection IP64 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Connectivité : Bluetooth, WIFI - Capacité de la batterie : 6000mAh - Charge rapide 18 W Type C - Deux haut-parleurs (Son DTS) - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/443334-large/smartphone-tecno-spark-40c-8128-go-bleu.jpg"
"1769331308-92","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Noir + Ecouteurs sans fil  TECNO BUDS 3 Offerts","https://www.tunisianet.com.tn/smartphone-tunisie/79277-smartphone-tecno-spark-30c-4g-6-go-128-go-noir-ecouteurs-sans-fil-tecno-buds-3-offerts-.html","Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Noir + Ecouteurs sans fil  TECNO BUDS 3 Offerts","389,000 DT","Double SIM - Écran Hole Screen 6.67'"", (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Octa-core - RAM 6 Go (+ 6 Go étendus) - Stockage 128 Go - Système opérateur: Android 14 - Réseau 4G - Caméra Avant: 8 MP, double flash avant - Caméra Arrière: 50 MP, double flash arrière - Indice de protection IP54 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Capacité de la batterie: 5000mAh - Charge rapide 18 W Type C - Deux haut-parleurs (Son DTS) - Couleur Noir - Garantie 1 an
+ Ecouteurs sans fil  TECNO BUDS 3 Offerts (G-A000034-WH)","https://www.tunisianet.com.tn/440457-large/smartphone-tecno-spark-30c-4g-6-go-128-go-noir-ecouteurs-sans-fil-tecno-buds-3-offerts-.jpg"
"1769331310-93","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Blanc + Ecouteurs sans fil  TECNO BUDS 3 Offerts","https://www.tunisianet.com.tn/smartphone-tunisie/79278-smartphone-tecno-spark-30c-4g-6-go-128-go-blanc.html","Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Blanc + Ecouteurs sans fil  TECNO BUDS 3 Offerts","389,000 DT","Double SIM - Écran Hole Screen 6.67"", (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Octa-core - RAM 6 Go (+ 6 Go étendus) - Stockage 128 Go - Système opérateur: Android 14 - Réseau 4G - Caméra Avant: 8 MP, double flash avant - Caméra Arrière: 50 MP, double flash arrière - Indice de protection IP54 - Capteur d'empreintes digitales latéral - Télécommande infrarouge - Capacité de la batterie: 5000mAh - Charge rapide 18 W Type C - Deux haut-parleurs (Son DTS) - Couleur Blanc - Garantie 1 an
+ Ecouteurs sans fil  TECNO BUDS 3 Offerts (G-A000034-BK)","https://www.tunisianet.com.tn/440456-large/smartphone-tecno-spark-30c-4g-6-go-128-go-blanc.jpg"
"1769331314-94","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone Realme C51 / 4 Go / 128 Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/69531-smartphone-realme-c51-4-go-128-go-noir.html","Smartphone Realme C51 / 4 Go / 128 Go / Noir","389,000 DT","Double SIM - Écran 6.74"" IPS LCD 90 Hz - Résolution : 720 x 160 - Processeur: Unisoc Tiger T612 Octa-core (2x1,8 GHz Cortex-A75 et 6x1,8 GHz Cortex-A55) - Systéme d'exploitation: Android 13, Realme UI - Mémoire RAM: 4Go - Stockage: 128Go - Appareil Photo Arriére: 50.0 MP et Frontale 5.0MP - Connectivité: Wifi, 4G et Bluetooth 5.0 - Batterie: 5000 mAh - Charge rapide 33W - Empreinte digitale - Couleur: Noir - Garantie 1 an","https://www.tunisianet.com.tn/334083-large/smartphone-realme-c51-4-go-128-go-noir.jpg"
"1769331316-95","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone Realme C51 / 4 Go / 128 Go / Vert","https://www.tunisianet.com.tn/smartphone-tunisie/69530-smartphone-realme-c51-4-go-128-go-vert.html","Smartphone Realme C51 / 4 Go / 128 Go / Vert","389,000 DT","Double SIM - Écran 6.74"" IPS LCD 90 Hz - Résolution : 720 x 160 - Processeur: Unisoc Tiger T612 Octa-core (2x1,8 GHz Cortex-A75 et 6x1,8 GHz Cortex-A55) - Systéme d'exploitation: Android 13, Realme UI - Mémoire RAM: 4Go - Stockage: 128Go - Appareil Photo Arriére: 50.0 MP et Frontale 5.0MP - Connectivité: Wifi, 4G et Bluetooth 5.0 - Batterie : 5000 mAh - Charge rapide 33W - Empreinte digitale - Couleur Vert - Garantie 1 an","https://www.tunisianet.com.tn/334079-large/smartphone-realme-c51-4-go-128-go-vert.jpg"
"1769331319-96","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/73686-smartphone-zte-v50-design-4g-8-go-128-go-noir.html","Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Noir","399,000 DT","Double SIM - Écran 6.6"" IPS - Résolution : Full HD+ (1080 x 2408 px) - Processeur :  Unisoc T606 Octa-Core, 12 nm - RAM 8 Go (up to 16 Go) - Stockage 128 Go - Slot pour SD carte - Lecteur d'empreinte - Audio : Haut-parleurs stéréo - Triple caméra arrière : (Standard 50 Mpx, Macro 4 Mpx, Lentille de profondeur 2 Mpx) - Flash LED - Caméra Selfie : 8 Mpx - Connectivité 4G - Wi-Fi - NFC - Bluetooth 5.2 - USB Type C - Capacité Batterie : 5000 mAh (Li-Polymer) - Charge rapide 22.5 W - Système d'exploitation : Android 13 - Couleur Noir - Garantie 15 Mois Avec écouteur + chargeur + etui","https://www.tunisianet.com.tn/380056-large/smartphone-zte-v50-design-4g-8-go-128-go-noir.jpg"
"1769331321-97","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert","https://www.tunisianet.com.tn/smartphone-tunisie/73687-smartphone-zte-v50-design-4g-8-go-128-go-vert.html","Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert","399,000 DT","Double SIM - Écran 6.6"" IPS - Résolution : Full HD+ (1080 x 2408 px) - Processeur :  Unisoc T606 Octa-Core, 12 nm - RAM 8 Go (up to 16 Go) - Stockage 128 Go - Slot pour SD carte - Lecteur d'empreinte - Audio : Haut-parleurs stéréo - Triple caméra arrière : (Standard 50 Mpx, Macro 4 Mpx, Lentille de profondeur 2 Mpx) - Flash LED - Caméra Selfie : 8 Mpx - Connectivité 4G - Wi-Fi - NFC - Bluetooth 5.2 - USB Type C - Capacité Batterie : 5000 mAh (Li-Polymer) - Charge rapide 22.5 W - Système d'exploitation : Android 13 - Couleur Vert - Garantie 15 Mois Avec écouteur + chargeur + etui","https://www.tunisianet.com.tn/380057-large/smartphone-zte-v50-design-4g-8-go-128-go-vert.jpg"
"1769331323-98","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone VIVO Y19S / 8 Go / 128 Go / Silver","https://www.tunisianet.com.tn/smartphone-tunisie/80017-smartphone-vivo-y19s-8-go-128-go-silver.html","Smartphone VIVO Y19S / 8 Go / 128 Go / Silver","399,000 DT","Double SIM - Écran 6.68"" LCD (1608 x 720 pixels), 90 Hz - Processeur: Unisoc Tiger T612, Octa-core, (12 nm) - Système d'exploitation: Android 14, Funtouch 14 - RAM 8 Go (4Go + 4Go Extensible) - Stockage: 128 Go - Appareils Photos Arrière: 50 MP + 0.08 MP - Caméra Frontale: 5 MP - Réseau 4G - Connectivité: Wifi, Bluetooth 5.2 - Batterie: 5500 mAh - Charge rapide 15 W - Double haut-parleurs stéréo - Reconnaissance faciale - Empreinte digitale - IP64 - Couleur Silver - Garantie 1 an","https://www.tunisianet.com.tn/398239-large/smartphone-vivo-y19s-8-go-128-go-silver.jpg"
"1769331326-99","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone VIVO Y19S / 8 Go / 128 Go / Noir","https://www.tunisianet.com.tn/smartphone-tunisie/80016-smartphone-vivo-y19s-8-go-128-go-noir.html","Smartphone VIVO Y19S / 8 Go / 128 Go / Noir","399,000 DT","Double SIM - Écran 6.68"" LCD (1608 x 720 pixels), 90 Hz - Processeur: Unisoc Tiger T612, Octa-core, (12 nm) - Système d'exploitation: Android 14, Funtouch 14 - RAM 8 Go (4Go + 4Go Extensible) - Stockage: 128 Go - Appareils Photos Arrière: 50 MP + 0.08 MP - Caméra Frontale: 5 MP - Réseau 4G - Connectivité: Wifi, Bluetooth 5.2 - Batterie: 5500 mAh - Charge rapide 15 W - Double haut-parleurs stéréo - Reconnaissance faciale - Empreinte digitale - IP64 - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/398233-large/smartphone-vivo-y19s-8-go-128-go-noir.jpg"
"1769331328-100","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone OSCAL FLAT 2 | 6+12G/256G | NOIR","https://www.tunisianet.com.tn/smartphone-tunisie/90697-smartphone-oscal-flat-2-612g256g-noir.html","Smartphone OSCAL FLAT 2 | 6+12G/256G | NOIR","399,000 DT","Double Sim - Écran LCD IPS 6.56"" HD+ - Résolution : 720 x 1612 px - Taux de rafraîchissement : 90 Hz - Processeur : Octa Core Unisoc T606 (12 nm) - Mémoire RAM : 6Go + 12Go extensible jusqu'à 18 Go - Stockage : 256 Go - Appareil Photo Principale : 13 Mpx - Appareil Photo Frontale : 8.0 Mpx - Connectivité : Wifi, Bluetooth 5.0 - Réseau 4G - Capacité de Batterie : 5000 mAh - Système d'exploitation : DokeOS 4.0 basé sur Android 14 - Empreinte digitale (latéral) - Poids : 192 g - Couleur : Noir - Garantie 1 an","https://www.tunisianet.com.tn/453729-large/smartphone-oscal-flat-2-612g256g-noir.jpg"
"1769331332-101","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","SMARTPHONE ITEL P55 8/256G / Violet","https://www.tunisianet.com.tn/smartphone-tunisie/75390-smartphone-itel-p55-8256g-violet.html","SMARTPHONE ITEL P55 8/256G / Violet","399,000 DT","Double SIM - Ecran :6.6"", 90Hz - Processeur : Unisoc T606 (12 nm) Octa-Core - Mémoire : 8Go (extensible jusqu'à 24G) - Stockage : 256 Go- Appareil photo arrière : 50 MP - Avant : 8 MP - Capacité de Batterie : 5000 mAh Charge rapide 18W - Connectivité : Wifi, 4G, Bluetooth - Android 13 - Capteur d’empreintes digitales - Couleur : Violet - Garantie : 1 an","https://www.tunisianet.com.tn/382528-large/smartphone-itel-p55-8256g-violet.jpg"
"1769331335-102","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=12&order=product.price.desc","Smartphone OSCAL FLAT 2 | 6+12G/256G | Bleu","https://www.tunisianet.com.tn/smartphone-tunisie/90698-smartphone-oscal-flat-2-612g256g-bleu.html","Smartphone OSCAL FLAT 2 | 6+12G/256G | Bleu","399,000 DT","Double Sim - Écran LCD IPS 6.56"" HD+ - Résolution : 720 x 1612 px - Taux de rafraîchissement : 90 Hz - Processeur : Octa Core Unisoc T606 (12 nm) - Mémoire RAM : 6Go + 12Go extensible jusqu'à 18 Go - Stockage : 256 Go - Appareil Photo Principale : 13 Mpx - Appareil Photo Frontale : 8.0 Mpx - Connectivité : Wifi, Bluetooth 5.0 - Réseau 4G - Capacité de Batterie : 5000 mAh - Système d'exploitation : DokeOS 4.0 basé sur Android 14 - Empreinte digitale (latéral) - Poids : 192 g - Couleur : Bleu - Garantie 1 an","https://www.tunisianet.com.tn/453728-large/smartphone-oscal-flat-2-612g256g-bleu.jpg"
"1769331340-103","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","SMARTPHONE ITEL P55 8/256G / Bleu","https://www.tunisianet.com.tn/smartphone-tunisie/75393-smartphone-itel-p55-8256g-violet.html","SMARTPHONE ITEL P55 8/256G / Bleu","399,000 DT","Double SIM - Ecran :6.6"", 90Hz - Processeur : Unisoc T606 (12 nm) Octa-Core - Mémoire : 8Go (extensible jusqu'à 24G) - Stockage : 256 Go- Appareil photo arrière : 50 MP - Avant : 8 MP - Capacité de Batterie : 5000 mAh Charge rapide 18W - Connectivité : Wifi, 4G, Bluetooth - Android 13 - Capteur d’empreintes digitales - Couleur : Bleu - Garantie : 1 an","https://www.tunisianet.com.tn/369718-large/smartphone-itel-p55-8256g-violet.jpg"
"1769331342-104","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","SMARTPHONE ITEL P55 8/256G / Gold","https://www.tunisianet.com.tn/smartphone-tunisie/75392-smartphone-itel-p55-8256g-gold.html","SMARTPHONE ITEL P55 8/256G / Gold","399,000 DT","Double SIM - Ecran :6.6"", 90Hz - Processeur : Unisoc T606 (12 nm) Octa-Core - Mémoire : 8Go (extensible jusqu'à 24G) - Stockage : 256 Go- Appareil photo arrière : 50 MP - Avant : 8 MP - Capacité de Batterie : 5000 mAh Charge rapide 18W - Connectivité : Wifi, 4G, Bluetooth - Android 13 - Capteur d’empreintes digitales - Couleur : Gold - Garantie : 1 an","https://www.tunisianet.com.tn/382529-large/smartphone-itel-p55-8256g-gold.jpg"
"1769331345-105","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet","https://www.tunisianet.com.tn/smartphone-tunisie/73688-smartphone-zte-v50-design-4g-8-go-128-go-violet.html","Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet","399,000 DT","Double SIM - Écran 6.6"" IPS - Résolution : Full HD+ (1080 x 2408 px) - Processeur :  Unisoc T606 Octa-Core, 12 nm - RAM 8 Go (up to 16 Go) - Stockage 128 Go - Slot pour SD carte - Lecteur d'empreinte - Audio : Haut-parleurs stéréo - Triple caméra arrière : (Standard 50 Mpx, Macro 4 Mpx, Lentille de profondeur 2 Mpx) - Flash LED - Caméra Selfie : 8 Mpx - Connectivité 4G - Wi-Fi - NFC - Bluetooth 5.2 - USB Type C - Capacité Batterie : 5000 mAh (Li-Polymer) - Charge rapide 22.5 W - Système d'exploitation : Android 13 - Couleur Violet - Garantie 15 Mois Avec écouteur + chargeur + etui","https://www.tunisianet.com.tn/380058-large/smartphone-zte-v50-design-4g-8-go-128-go-violet.jpg"
"1769331350-106","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","Smartphone Realme C61 / 6 Go / 128 Go / Gold","https://www.tunisianet.com.tn/smartphone-tunisie/80050-smartphone-realme-c61-6-go-128-go-gold.html","Smartphone Realme C61 / 6 Go / 128 Go / Gold","419,000 DT","Double SIM - Écran 6.745"" HD+, (1600 x 720 px), jusqu’à 90 Hz - Processeur: UNISOC T612, 8 cœurs, (2x A75 1.8 GHz, 6x A55 1.8 GHz) - Mémoire: 6 Go (+ 12 Go de RAM dynamique) - Stockage: 128 Go - Caméra Arriére: 50 MP AI - Caméra Selfie: 8 MP - Réseau 4G - Wi-Fi - Bluetooth 5.0 - Prise casque 3.5 mm - Prise USB Type C - Chargeur 15 W - Batterie 5000 mAh - Système d’exploitation: Android 14 - Couleur Sparkle Gold - Garantie 2 ans","https://www.tunisianet.com.tn/398365-large/smartphone-realme-c61-6-go-128-go-gold.jpg"
"1769331352-107","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Sleek Black","https://www.tunisianet.com.tn/smartphone-tunisie/88886-smartphone-infinix-hot-60i-4g-6-go-128-go-sleek-black.html","Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Sleek Black","419,000 DT","Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accéléromètre, gyroscope, proximité, boussole - Système d'exploitation : Android 15, XOS 15.1 - Poids : 188 g - Couleur Noir - Garantie 1 an","https://www.tunisianet.com.tn/444428-large/smartphone-infinix-hot-60i-4g-6-go-128-go-sleek-black.jpg"
"1769331354-108","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","Smartphone Realme C61 / 6 Go / 128 Go / Vert","https://www.tunisianet.com.tn/smartphone-tunisie/80051-smartphone-realme-c61-6-go-128-go-vert.html","Smartphone Realme C61 / 6 Go / 128 Go / Vert","419,000 DT","Double SIM - Écran 6.745"" HD+, (1600 x 720 px), jusqu’à 90 Hz - Processeur: UNISOC T612, 8 cœurs, (2x A75 1.8 GHz, 6x A55 1.8 GHz) - Mémoire: 6 Go (+ 12 Go de RAM dynamique) - Stockage: 128 Go - Caméra Arriére: 50 MP AI - Caméra Selfie: 8 MP - Réseau 4G - Wi-Fi - Bluetooth 5.0 - Prise casque 3.5 mm - Prise USB Type C - Chargeur15 W - Batterie 5000 mAh - Système d’exploitation: Android 14 - Couleur Dark Green - Garantie 2 ans","https://www.tunisianet.com.tn/398367-large/smartphone-realme-c61-6-go-128-go-vert.jpg"
"1769331357-109","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Shadow Blue","https://www.tunisianet.com.tn/smartphone-tunisie/88887-smartphone-infinix-hot-60i-4g-6-go-128-go-shadow-blue.html","Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Shadow Blue","419,000 DT","Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accéléromètre, gyroscope, proximité, boussole - Système d'exploitation : Android 15, XOS 15.1 - Poids : 188 g - Couleur Bleu - Garantie 1 an","https://www.tunisianet.com.tn/444427-large/smartphone-infinix-hot-60i-4g-6-go-128-go-shadow-blue.jpg"
"1769331359-110","https://www.tunisianet.com.tn/596-smartphone-tunisie?page=11&order=product.price.desc","Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Neon Red","https://www.tunisianet.com.tn/smartphone-tunisie/88889-smartphone-infinix-hot-60i-4g-6-go-128-go-neon-red.html","Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Neon Red","419,000 DT","Double SIM - Écran LCD IPS 6.7"" (720 x 1600 px), 120 Hz - Processeur Mediatek Helio G81 Ultimate (12 nm) - GPU : ARM G52 MC2 - RAM 6 Go - Stockage : 128 Go - Caméra Principal : 50 MP - Caméra Avant : 8 MP - Flash avant + double arrière - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Réseau : 4G - Wifi, Bluetooth 5.3 - étanche à la poussière et à l'eau : IP64 - Empreinte digitale latérale - Capteurs : accéléromètre, gyroscope, proximité, boussole - Système d'exploitation : Android 15, XOS 15.1 - Poids : 188 g - Couleur Rouge - Garantie 1 an","https://www.tunisianet.com.tn/444401-large/smartphone-infinix-hot-60i-4g-6-go-128-go-neon-red.jpg"
